SegmentIndex,ECG_R_Peak_1Based,PPG_Systolic_Peak_1Based
442,4466,4419
442,4576,4682
442,4814,4924
442,5064,5180
442,5315,5434
442,5568,5689
442,5818,5936
442,6067,6184
442,6315,6436
442,6572,6689
442,6815,6937
442,7063,7185
442,7312,7438
442,7560,7685
442,7811,7934
442,7985,8184
442,8079,8428
442,8315,8686
442,8567,8941
442,8823,9199
442,9078,9454
442,9334,9707
442,9587,9964
442,9842,10222
442,10099,10476
442,10357,10735
442,10613,10987
442,10868,11247
442,11125,11505
442,11384,11762
442,11641,12017
442,11897,12274
442,12153,12535
442,12410,12785
442,12665,13040
442,12921,13294
442,13174,13545
442,13427,13805
442,13681,14052
442,13934,14297
442,14187,14553
442,14438,14810
442,14690,15065
442,14942,15315
442,15194,
443,87,1.84467e+19
443,340,208
443,595,465
443,847,722
443,1110,972
443,1361,1233
443,1618,1485
443,1878,1741
443,2136,2000
443,2394,2257
443,2655,2517
443,2917,2776
443,3179,3038
443,3439,3297
443,3700,3561
443,3963,3821
443,4225,4085
443,4488,4347
443,4753,4606
443,5018,4874
443,5284,5140
443,5550,5406
443,5818,5677
443,6084,5940
443,6351,6206
443,6620,6473
443,6888,6742
443,7154,7010
443,7421,7275
443,7683,7543
443,7947,7804
443,8210,8069
443,8472,8334
443,8732,8594
443,8989,8852
443,9247,9105
443,9505,9370
443,9760,9627
443,10015,9884
443,10270,10141
443,10527,10393
443,10785,10648
443,11039,10907
443,11295,11162
443,11552,11414
443,11808,11677
443,12067,11931
443,12323,12189
443,12579,12447
443,12837,12696
443,13097,12959
443,13355,13219
443,13614,13478
443,13875,13737
443,14137,13999
443,14401,14262
443,14664,14526
443,14928,14784
443,15194,15052
443,,15315
444,100,1.84467e+19
444,365,220
444,629,488
444,895,751
444,1160,1015
444,1424,1281
444,1691,1543
444,1956,1813
444,2221,2074
444,2484,2343
444,2747,2602
444,3009,2873
444,3272,3130
444,3533,3395
444,3794,3660
444,4053,3915
444,4316,4176
444,4579,4439
444,4838,4701
444,5098,4960
444,5360,5219
444,5620,5482
444,5882,5740
444,6143,6004
444,6406,6267
444,6672,6530
444,6937,6794
444,7203,7058
444,7467,7324
444,7727,7591
444,7991,7845
444,8254,8116
444,8514,8367
444,8774,8635
444,9031,8898
444,9291,9151
444,9552,9410
444,9813,9672
444,10072,9935
444,10330,10198
444,10589,10451
444,10849,10709
444,11111,10969
444,11375,11232
444,11637,11492
444,11898,11760
444,12159,12022
444,12421,12283
444,12685,12542
444,12948,12805
444,13211,13072
444,13475,13339
444,13745,13600
444,14014,13865
444,14283,14137
444,14550,14405
444,14818,14673
444,15085,14944
444,15352,15208
445,258,113
445,526,379
445,796,651
445,1063,921
445,1327,1187
445,1590,1448
445,1856,1712
445,2122,1980
445,2387,2245
445,2649,2510
445,2911,2770
445,3173,3031
445,3434,3294
445,3694,3551
445,3953,3815
445,4215,4072
445,4475,4331
445,4739,4592
445,5001,4859
445,5264,5126
445,5528,5388
445,5792,5650
445,6053,5912
445,6224,6179
445,6329,6438
445,6571,6683
445,6828,6948
445,7086,7206
445,7342,7466
445,7599,7717
445,7858,7979
445,8119,8240
445,8383,8505
445,8649,8772
445,8913,9033
445,9179,9298
445,9447,9569
445,9717,9840
445,9989,10109
445,10258,10384
445,10531,10654
445,10805,10928
445,11077,11199
445,11346,11471
445,11619,11743
445,11887,12010
445,12154,12277
445,12418,12539
445,12684,12804
445,12948,13068
445,13212,13334
445,13469,13589
445,13732,13853
445,13993,14117
445,14254,14376
445,14514,14638
445,14773,14898
445,15030,15154
445,15288,
446,184,54
446,440,307
446,695,565
446,950,821
446,1205,1071
446,1458,1327
446,1711,1581
446,1966,1835
446,2222,2086
446,2476,2343
446,2732,2599
446,2989,2856
446,3248,3111
446,3508,3369
446,3766,3626
446,4025,3887
446,4284,4144
446,4547,4405
446,4811,4666
446,5074,4930
446,5336,5195
446,5600,5457
446,5866,5722
446,6128,5987
446,6389,6249
446,6647,6509
446,6910,6768
446,7170,7031
446,7431,7291
446,7690,7555
446,7952,7812
446,8213,8073
446,8478,8337
446,8743,8597
446,9008,8864
446,9276,9129
446,9545,9398
446,9813,9667
446,10081,9938
446,10350,10201
446,10618,10473
446,10887,10742
446,11154,11008
446,11416,11278
446,11682,11539
446,11949,11804
446,12219,12070
446,12488,12339
446,12756,12609
446,13020,12876
446,13287,13142
446,13557,13406
446,13822,13672
446,14088,13936
446,14359,14207
446,14627,14474
446,14895,14747
446,15164,15015
446,,15283
447,74,1.84467e+19
447,343,191
447,612,465
447,882,735
447,1149,1004
447,1420,1273
447,1690,1545
447,1959,1816
447,2227,2082
447,2493,2354
447,2762,2617
447,3029,2884
447,3297,3150
447,3563,3421
447,3828,3684
447,4097,3954
447,4369,4218
447,4637,4493
447,4900,4758
447,5165,5021
447,5432,5285
447,5697,5555
447,5959,5820
447,6221,6080
447,6486,6343
447,6750,6611
447,7015,6873
447,7278,7138
447,7543,7399
447,7805,7663
447,8067,7929
447,8324,8187
447,8583,8444
447,8844,8703
447,9104,8965
447,9363,9222
447,9623,9483
447,9886,9745
447,10150,10010
447,10414,10273
447,10686,10539
447,10956,10808
447,11222,11077
447,11483,11345
447,11745,11605
447,12005,11859
447,12265,12118
447,12521,12374
447,12781,12629
447,13041,12899
447,13303,13161
447,13565,13427
447,13829,13685
447,14097,13948
447,14363,14219
447,14631,14485
447,14897,14753
447,15166,15016
447,,15283
448,78,1.84467e+19
448,346,198
448,618,472
448,888,742
448,1158,1010
448,1425,1279
448,1693,1545
448,1961,1813
448,2231,2082
448,2499,2348
448,2765,2619
448,3032,2885
448,3301,3147
448,3566,3426
448,3828,3689
448,4090,3950
448,4352,4211
448,4613,4468
448,4872,4736
448,5128,4992
448,5384,5244
448,5642,5503
448,5900,5765
448,6158,6022
448,6415,6279
448,6676,6535
448,6939,6796
448,7201,7058
448,7463,7321
448,7726,7589
448,7991,7850
448,8256,8113
448,8521,8378
448,8785,8641
448,9049,8905
448,9316,9170
448,9581,9439
448,9846,9703
448,10109,9968
448,10372,10230
448,10637,10495
448,10901,10756
448,11164,11022
448,11429,11282
448,11695,11550
448,11962,11817
448,12224,12083
448,12487,12350
448,12750,12612
448,13013,12874
448,13275,13135
448,13537,13399
448,13800,13661
448,14064,13921
448,14325,14190
448,14586,14449
448,14846,14706
448,15108,14967
448,,15230
449,10,135
449,275,397
449,538,659
449,800,920
449,1063,1183
449,1321,1442
449,1577,1697
449,1836,1960
449,2095,2217
449,2353,2475
449,2612,2733
449,2872,2993
449,3137,3257
449,3402,3522
449,3669,3789
449,3933,4052
449,4195,4315
449,4462,4582
449,4729,4848
449,4992,5113
449,5253,5373
449,5518,5641
449,5782,5905
449,6043,6166
449,6303,6421
449,6565,6688
449,6826,6947
449,7085,7210
449,7340,7464
449,7593,7712
449,7847,7971
449,8100,8224
449,8348,8465
449,8598,8716
449,8848,8964
449,9095,9213
449,9339,9453
449,9583,9698
449,9827,9946
449,10079,10195
449,10332,10450
449,10587,10704
449,10838,10956
449,11096,11212
449,11352,11468
449,11612,11732
449,11872,11989
449,12129,12249
449,12385,12507
449,12644,12765
449,12902,13025
449,13162,13281
449,13421,13542
449,13680,13798
449,13945,14065
449,14212,14333
449,14477,14603
449,14744,14865
449,15009,15128
449,15273,
450,179,37
450,446,301
450,710,567
450,972,833
450,1233,1095
450,1498,1356
450,1762,1620
450,2028,1885
450,2293,2151
450,2555,2415
450,2824,2679
450,3093,2947
450,3359,3214
450,3621,3483
450,3878,3744
450,4136,4000
450,4394,4258
450,4651,4516
450,4907,4774
450,5162,5026
450,5421,5281
450,5683,5545
450,5945,5804
450,6204,6064
450,6466,6330
450,6730,6587
450,6997,6852
450,7262,7120
450,7525,7379
450,7793,7647
450,8061,7913
450,8328,8186
450,8591,8452
450,8855,8717
450,9120,8978
450,9381,9245
450,9644,9505
450,9904,9768
450,10168,10025
450,10432,10291
450,10696,10556
450,10959,10819
450,11225,11081
450,11494,11350
450,11763,11618
450,12033,11886
450,12301,12154
450,12573,12425
450,12843,12696
450,13112,12965
450,13382,13234
450,13654,13504
450,13925,13778
450,14192,14047
450,14458,14316
450,14725,14580
450,14994,14848
450,15261,15116
450,,15359
451,166,22
451,433,288
451,701,554
451,967,823
451,1230,1087
451,1492,1352
451,1758,1615
451,2022,1882
451,2285,2145
451,2545,2406
451,2805,2668
451,3068,2929
451,3330,3188
451,3590,3452
451,3850,3713
451,4112,3974
451,4376,4236
451,4640,4500
451,4903,4760
451,5164,5023
451,5422,5288
451,5684,5548
451,5946,5803
451,6206,6064
451,6463,6327
451,6634,6588
451,6976,7091
451,7234,7346
451,7488,7605
451,7742,7865
451,7997,8117
451,8253,8374
451,8508,8630
451,8764,8883
451,9024,9143
451,9285,9402
451,9550,9670
451,9811,9931
451,10075,10194
451,10337,10457
451,10600,10723
451,10862,10985
451,11125,11244
451,11391,11515
451,11656,11778
451,11918,12042
451,12181,12305
451,12444,12567
451,12707,12829
451,12965,13089
451,13218,13340
451,13477,13598
451,13737,13855
451,13997,14116
451,14262,14375
451,14528,14642
451,14792,14908
451,15053,15176
451,15318,
452,223,79
452,485,344
452,747,609
452,1008,872
452,1273,1130
452,1539,1393
452,1802,1661
452,2334,1924
452,2600,2194
452,2866,2442
452,3133,2716
452,3403,2984
452,3671,3253
452,3941,3521
452,4209,3791
452,4474,4065
452,4742,4334
452,5011,4599
452,5279,4863
452,5544,5132
452,5811,5402
452,6078,5668
452,6348,5935
452,6614,6200
452,6880,6470
452,7150,6738
452,7417,7003
452,7684,7273
452,7949,7540
452,8217,7807
452,8486,8068
452,8754,8338
452,9020,8608
452,9284,8874
452,9550,9143
452,9746,9408
452,10081,9669
452,10344,9811
452,10605,10196
452,10866,10465
452,11382,10728
452,11643,10991
452,11900,11496
452,12157,11766
452,12412,12020
452,12668,12273
452,12929,12532
452,13191,12785
452,13452,13050
452,13716,13315
452,13982,13576
452,14249,13837
452,14514,14104
452,14780,14371
452,15049,14634
452,15321,14901
452,,15172
453,230,82
453,499,352
453,768,623
453,1036,890
453,1304,1160
453,1570,1424
453,1838,1692
453,2104,1956
453,2370,2228
453,2634,2488
453,2898,2754
453,3163,3013
453,3428,3282
453,3691,3545
453,3955,3809
453,4220,4070
453,4484,4338
453,4744,4602
453,5005,4861
453,5269,5124
453,5531,5390
453,5792,5647
453,6053,5911
453,6228,6172
453,6578,6697
453,6838,6960
453,7094,7218
453,7353,7479
453,7611,7733
453,7872,7993
453,8129,8252
453,8384,8506
453,8644,8762
453,8905,9026
453,9166,9284
453,9426,9542
453,9686,9807
453,9950,10068
453,10216,10333
453,10482,10599
453,10745,10867
453,11008,11129
453,11272,11394
453,11535,11657
453,11794,11917
453,12056,12180
453,12318,12438
453,12579,12700
453,12840,12964
453,13101,13217
453,13365,13485
453,13630,13750
453,13895,14017
453,14158,14280
453,14428,14550
453,14695,14813
453,14963,15086
453,15229,15354
454,139,1.84467e+19
454,408,265
454,673,531
454,942,797
454,1213,1065
454,1482,1334
454,1746,1604
454,2010,1869
454,2276,2132
454,2542,2400
454,2806,2662
454,3069,2927
454,3333,3187
454,3600,3454
454,3866,3718
454,4128,3986
454,4393,4247
454,4656,4511
454,4921,4775
454,5184,5042
454,5447,5305
454,5711,5568
454,5977,5830
454,6241,6097
454,6503,6360
454,6768,6624
454,7034,6890
454,7298,7154
454,7563,7420
454,7831,7679
454,8100,7951
454,8365,8221
454,8628,8483
454,8894,8748
454,9160,9019
454,9424,9283
454,9686,9547
454,9952,9809
454,10217,10079
454,10480,10342
454,10742,10603
454,11004,10865
454,11264,11124
454,11527,11384
454,11788,11649
454,12051,11907
454,12319,12170
454,12585,12438
454,12850,12706
454,13114,12971
454,13379,13232
454,13644,13497
454,13910,13767
454,14174,14030
454,14440,14297
454,14707,14563
454,14977,14826
454,15243,15096
454,,15359
455,149,3
455,418,267
455,687,534
455,955,806
455,1218,1076
455,1489,1335
455,1760,1611
455,2028,1883
455,2290,2141
455,2552,2406
455,2816,2670
455,3080,2935
455,3342,3196
455,3603,3454
455,3867,3726
455,4130,3988
455,4394,4253
455,4657,4512
455,4922,4780
455,5188,5045
455,5454,5310
455,5717,5576
455,5980,5839
455,6243,6105
455,6507,6366
455,6769,6625
455,7032,6890
455,7291,7154
455,7554,7412
455,7820,7676
455,8083,7939
455,8346,8204
455,8613,8463
455,8883,8732
455,9152,9001
455,9421,9271
455,9688,9540
455,9957,9810
455,10227,10075
455,10495,10345
455,10761,10611
455,11027,10880
455,11294,11144
455,11561,11412
455,11823,11680
455,12085,11940
455,12350,12199
455,12615,12467
455,12881,12733
455,13143,13003
455,13404,13267
455,13670,13526
455,13933,13793
455,14195,14053
455,14456,14316
455,14721,14579
455,14988,14844
455,15252,15110
455,,15359
456,152,14
456,417,274
456,682,538
456,947,801
456,1209,1070
456,1473,1332
456,1737,1594
456,2003,1857
456,2267,2125
456,2527,2385
456,2793,2646
456,3058,2912
456,3322,3178
456,3582,3444
456,3844,3704
456,4108,3965
456,4371,4225
456,4634,4493
456,4896,4753
456,5163,5019
456,5432,5287
456,5702,5555
456,5969,5822
456,6238,6091
456,6506,6363
456,6772,6628
456,7039,6891
456,7306,7162
456,7575,7430
456,7841,7699
456,8104,7963
456,8364,8225
456,8630,8484
456,8894,8752
456,9155,9011
456,9417,9277
456,9681,9532
456,9944,9801
456,10203,10063
456,10460,10323
456,10718,10577
456,10976,10835
456,11235,11091
456,11493,11355
456,11752,11607
456,12010,11870
456,12271,12129
456,12531,12383
456,12790,12646
456,13052,12910
456,13315,13173
456,13577,13433
456,13840,13702
456,14106,13962
456,14372,14228
456,14639,14493
456,14906,14762
456,15167,15028
456,,15290
457,69,1.84467e+19
457,330,191
457,590,451
457,848,711
457,1106,968
457,1367,1225
457,1628,1485
457,1888,1748
457,2148,2009
457,2408,2265
457,2671,2529
457,2933,2793
457,3192,3052
457,3446,3307
457,3702,3568
457,3959,3819
457,4217,4076
457,4474,4337
457,4730,4593
457,4988,4848
457,5248,5109
457,5508,5365
457,5767,5627
457,6026,5882
457,6286,6148
457,6547,6401
457,6806,6663
457,7065,6922
457,7327,7188
457,7589,7451
457,7851,7712
457,8110,7972
457,8373,8234
457,8638,8498
457,8905,8760
457,9171,9026
457,9434,9290
457,9700,9554
457,9969,9823
457,10236,10089
457,10502,10357
457,10770,10624
457,11038,10889
457,11306,11159
457,11575,11426
457,11839,11695
457,12104,11962
457,12371,12226
457,12637,12492
457,12903,12757
457,13167,13022
457,13433,13286
457,13701,13554
457,13966,13823
457,14228,14084
457,14490,14348
457,14754,14611
457,15019,14872
457,15281,15137
458,185,38
458,449,308
458,713,569
458,974,835
458,1233,1095
458,1494,1357
458,1757,1615
458,2018,1878
458,2279,2136
458,2542,2401
458,2807,2665
458,3073,2930
458,3336,3197
458,3603,3460
458,3873,3724
458,4144,3992
458,4413,4261
458,4681,4533
458,4951,4802
458,5221,5073
458,5488,5343
458,5753,5607
458,6019,5875
458,6287,6140
458,6554,6408
458,6819,6680
458,7083,6938
458,7348,7207
458,7611,7466
458,7876,7729
458,8137,7993
458,8398,8255
458,8659,8517
458,8921,8777
458,9181,9039
458,9442,9297
458,9707,9561
458,9973,9827
458,10238,10091
458,10499,10358
458,10763,10617
458,11030,10884
458,11298,11152
458,11563,11420
458,11829,11685
458,12100,11949
458,12371,12220
458,12639,12486
458,12903,12754
458,13169,13013
458,13435,13284
458,13704,13547
458,13970,13815
458,14236,14082
458,14505,14353
458,14773,14620
458,15041,14890
458,15307,15159
459,214,66
459,483,331
459,755,600
459,1024,876
459,1292,1142
459,1562,1411
459,1833,1682
459,2102,1949
459,2367,2218
459,2632,2483
459,2899,2748
459,3169,3022
459,3437,3289
459,3703,3557
459,3971,3822
459,4239,4091
459,4506,4359
459,4769,4624
459,5030,4887
459,5291,5150
459,5555,5413
459,5818,5675
459,6080,5938
459,6345,6198
459,6609,6466
459,6874,6729
459,7137,6998
459,7401,7254
459,7665,7519
459,7926,7782
459,8187,8048
459,8449,8303
459,8710,8566
459,8970,8831
459,9229,9091
459,9491,9348
459,9753,9612
459,10016,9871
459,10277,10136
459,10539,10398
459,10803,10656
459,11066,10921
459,11326,11186
459,11590,11446
459,11853,11708
459,12119,11975
459,12385,12238
459,12649,12507
459,12917,12769
459,13182,13035
459,13447,13301
459,13710,13568
459,13974,13830
459,14239,14093
459,14506,14360
459,14770,14627
459,15034,14889
459,15299,15153
460,203,57
460,468,324
460,731,587
460,997,848
460,1263,1115
460,1528,1380
460,1794,1647
460,2066,1913
460,2336,2180
460,2606,2453
460,2871,2721
460,3137,2989
460,3402,3252
460,3665,3519
460,3926,3783
460,4187,4044
460,4449,4307
460,4709,4564
460,4966,4822
460,5228,5085
460,5490,5345
460,5749,5612
460,6009,5867
460,6270,6128
460,6534,6390
460,6797,6657
460,7057,6911
460,7315,7172
460,7578,7432
460,7842,7689
460,8102,7955
460,8362,8219
460,8626,8480
460,8890,8740
460,9153,9008
460,9415,9269
460,9677,9537
460,9943,9795
460,10209,10062
460,10473,10328
460,10736,10591
460,10997,10856
460,11261,11113
460,11524,11378
460,11785,11642
460,12047,11904
460,12309,12162
460,12570,12427
460,12830,12688
460,13090,12946
460,13351,13210
460,13611,13468
460,13870,13729
460,14131,13984
460,14389,14256
460,14650,14510
460,14908,14772
460,15166,15032
460,,15291
461,66,1.84467e+19
461,329,191
461,590,453
461,852,708
461,1113,974
461,1376,1234
461,1644,1492
461,1909,1760
461,2173,2031
461,2439,2294
461,2705,2560
461,2971,2825
461,3237,3090
461,3501,3359
461,3766,3621
461,4034,3885
461,4301,4155
461,4568,4419
461,4837,4688
461,5104,4959
461,5370,5224
461,5633,5488
461,5899,5752
461,6162,6023
461,6427,6281
461,6689,6543
461,6953,6805
461,7218,7070
461,7485,7337
461,7750,7595
461,8015,7868
461,8283,8130
461,8552,8396
461,8817,8667
461,9080,8936
461,9346,9200
461,9615,9468
461,9881,9739
461,10147,10000
461,10413,10268
461,10681,10533
461,10946,10801
461,11211,11068
461,11386,11334
461,11739,11851
461,12007,12123
461,12271,12391
461,12535,12657
461,12799,12919
461,13063,13179
461,13323,13442
461,13581,13701
461,13841,13961
461,14102,14219
461,14363,14481
461,14624,14743
461,14888,15006
461,15155,15273
462,64,1.84467e+19
462,334,181
462,602,452
462,875,722
462,1146,992
462,1417,1263
462,1684,1535
462,1950,1808
462,2217,2074
462,2482,2336
462,2748,2602
462,3016,2869
462,3283,3137
462,3548,3402
462,3812,3672
462,4081,3933
462,4349,4204
462,4620,4470
462,4887,4739
462,5154,5009
462,5420,5271
462,5688,5538
462,5954,5806
462,6218,6075
462,6483,6338
462,6747,6600
462,7012,6866
462,7275,7130
462,7538,7393
462,7804,7658
462,8068,7920
462,8331,8188
462,8593,8449
462,8858,8712
462,9123,8978
462,9386,9240
462,9647,9503
462,9909,9768
462,10171,10025
462,10432,10290
462,10692,10550
462,10952,10815
462,11215,11074
462,11479,11339
462,11741,11600
462,12005,11862
462,12271,12126
462,12538,12391
462,12803,12659
462,13069,12926
462,13336,13190
462,13605,13459
462,13871,13727
462,14137,13993
462,14407,14258
462,14675,14529
462,14943,14794
462,15209,15065
462,,15333
463,115,1.84467e+19
463,383,233
463,650,503
463,913,771
463,1175,1034
463,1438,1292
463,1701,1551
463,1964,1814
463,2225,2081
463,2491,2346
463,2758,2608
463,3022,2871
463,3285,3130
463,3551,3395
463,3815,3663
463,4079,3927
463,4341,4194
463,4602,4449
463,4866,4718
463,5132,4910
463,5398,5252
463,5660,5513
463,5922,5787
463,6189,6041
463,6457,6308
463,6723,6579
463,6988,6844
463,7256,7109
463,7525,7380
463,7794,7644
463,8061,7913
463,8327,8182
463,8594,8449
463,8860,8715
463,9123,8983
463,9387,9245
463,9652,9508
463,9918,9770
463,10181,10038
463,10445,10301
463,10709,10566
463,10975,10833
463,11240,11097
463,11503,11357
463,11767,11625
463,12033,11885
463,12298,12153
463,12560,12416
463,12824,12684
463,13090,12944
463,13358,13214
463,13625,13479
463,13890,13744
463,14156,14015
463,14425,14276
463,14693,14547
463,14958,14811
463,15224,15079
463,,15345
464,130,1.84467e+19
464,397,252
464,661,517
464,924,781
464,1189,1045
464,1454,1310
464,1718,1577
464,1980,1841
464,2241,2102
464,2507,2365
464,2773,2627
464,3037,2890
464,3300,3157
464,3566,3419
464,3833,3687
464,4101,3953
464,4366,4221
464,4632,4480
464,4897,4752
464,5163,5013
464,5427,5282
464,5693,5548
464,5961,5811
464,6232,6082
464,6498,6352
464,6763,6621
464,7030,6888
464,7296,7149
464,7563,7415
464,7827,7685
464,8094,7949
464,8362,8217
464,8629,8484
464,8894,8746
464,9158,9006
464,9423,9271
464,9690,9536
464,9957,9809
464,10221,10071
464,10485,10341
464,10752,10602
464,11017,10870
464,11277,11137
464,11534,11394
464,11791,11654
464,12050,11911
464,12308,12173
